file,nome,tipo,comune,comune_runts,comune_fonte,comune_matchato,match_comune,codice_comune,codice_provincia,provincia,sigla_provincia,codice_regione,regione
16_2406_rta_16_250409161633_4166---29_prot_n_0090671_2024_PROT_OP-ODVPOLIZIADISTATO-RISCOPRIRSI.txt,OdV Gruppo di Volontariato e Protezione Civile dell’Associazione Nazionale Polizia di Stato,Altro,Trani,,comune,Trani,exact,110009,110,Barletta-Andria-Trani,BT,16,Puglia
16_2406_rta_16_250409161633_4166---29_prot_n_0090671_2024_PROT_OP-ODVPOLIZIADISTATO-RISCOPRIRSI.txt,Associazione “RiscoprirSi... - APS”,ASSOCIAZIONI DI PROMOZIONE SOCIALE,Andria,ANDRIA,comune,Andria,exact,110001,110,Barletta-Andria-Trani,BT,16,Puglia
16_2406_rta_16_250409161633_4166---29_prot_n_0090671_2024_PROT_OP-ODVPOLIZIADISTATO-RISCOPRIRSI.txt,Centro Antiviolenza RiscoprirSi...,CAV/Centri Antiviolenza,,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Provincia di Brindisi,Province/Città metropolitane,Brindisi,,comune,Brindisi,exact,074001,074,Brindisi,BR,16,Puglia
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Prefettura di Brindisi,Prefettura,Brindisi,,comune,Brindisi,exact,074001,074,Brindisi,BR,16,Puglia
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Procura della Repubblica presso il Tribunale Ordinario di Brindisi,Procura Ordinaria/Tribunale/Corte d'appello,Brindisi,,comune,Brindisi,exact,074001,074,Brindisi,BR,16,Puglia
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Procura presso il Tribunale per i Minorenni di Lecce,Procura Minorile/Tribunale minorile,Lecce,,comune,Lecce,exact,075035,075,Lecce,LE,16,Puglia
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Tribunale Ordinario di Brindisi,Procura Ordinaria/Tribunale/Corte d'appello,Brindisi,,comune,Brindisi,exact,074001,074,Brindisi,BR,16,Puglia
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Tribunale per i Minorenni di Lecce,Procura Minorile/Tribunale minorile,Lecce,,comune,Lecce,exact,075035,075,Lecce,LE,16,Puglia
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Forze dell’Ordine,Carabinieri/Polizia/altre forze dell'ordine,,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Azienda Sanitaria Locale BR,ASL (consultori familiari e altri servizi territoriali),,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Istituti scolastici della Provincia di Brindisi,Scuole/Ufficio scolastico provinciale e regionale,Brindisi,,comune,Brindisi,exact,074001,074,Brindisi,BR,16,Puglia
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,UEPE (Ufficio Esecuzione Penale Esterna – Ministero della Giustizia),Altro,,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,USSM (Ufficio Servizi Sociali Minorenni – Ministero della Giustizia),Altro,,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Ambiti Territoriali Sociali di Zona della Provincia di Brindisi,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",Brindisi,,comune,Brindisi,exact,074001,074,Brindisi,BR,16,Puglia
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,"Ufficio Scolastico Regionale, Ambito Territoriale di Brindisi",Scuole/Ufficio scolastico provinciale e regionale,Brindisi,,comune,Brindisi,exact,074001,074,Brindisi,BR,16,Puglia
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Regione Puglia,Regioni/Province Autonome,,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Cooperativa Sociale Siderea,IMPRESE SOCIALI,Latiano,LATIANO,comune,Latiano,exact,074009,074,Brindisi,BR,16,Puglia
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Cooperativa Sociale Artemide a.r.l. - ONLUS,IMPRESE SOCIALI,Latiano,LATIANO,comune,Latiano,exact,074009,074,Brindisi,BR,16,Puglia
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Associazione IO DONNA,Ente terzo settore - ETS (iscritto al RUNTS) costituito da donne per le donne,Brindisi,BRINDISI,comune,Brindisi,exact,074001,074,Brindisi,BR,16,Puglia
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Associazione M.I.T.A.G. ONLUS,Ente terzo settore - ETS (iscritto al RUNTS),Brindisi,,comune,Brindisi,exact,074001,074,Brindisi,BR,16,Puglia
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,ONU,Altro,,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Unione Europea,Altro,,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Consiglio d’Europa,Altro,,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Intervita Onlus,Ente terzo settore - ETS (iscritto al RUNTS),,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Ordinamento giudiziario,Altro,,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Regolamento Regionale n. 4/2007,Altro,,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Comitato Provinciale per l’Ordine e la Sicurezza Pubblica,Altro,Brindisi,,comune,Brindisi,exact,074001,074,Brindisi,BR,16,Puglia
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Progetto Giada,Altro,Brindisi,,comune,Brindisi,exact,074001,074,Brindisi,BR,16,Puglia
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Servizio provinciale per le politiche attive del lavoro,Servizi per l'impiego,,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Servizi Sociali Comunali,Servizi sociali comunali,,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Centri Antiviolenza,CAV/Centri Antiviolenza,,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Case Rifugio,Case Rifugio,,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Equipe integrata su abuso e maltrattamento di Ambito,Altro,,,nome,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Dipartimento di Salute Mentale,ASL (consultori familiari e altri servizi territoriali),,,nome,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Consultori Familiari,ASL (consultori familiari e altri servizi territoriali),,,none,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,"Ospedale (Pronto soccorso, Consultori Familiari, OSM – NIAT, Servizio sovradistrettuale per le dipendenze patologiche, pediatri di base, medici di famiglia, servizi di guardia medica)","Ospedale (Pronto soccorso, ecc.)",,,nome,,none,,,,,,
16_2406_rta_16_250409174252_4166---Protocollo_Intesa_LARA.txt,Ministero della Giustizia,Altro,,,none,,none,,,,,,
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Prefettura di Foggia,Prefettura,Foggia,,comune,Foggia,exact,071024,071,Foggia,FG,16,Puglia
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,S.E. l’Arcivescovo,Altro,,,none,,none,,,,,,
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Procura della Repubblica di Foggia,Procura Ordinaria/Tribunale/Corte d'appello,Foggia,,comune,Foggia,exact,071024,071,Foggia,FG,16,Puglia
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Tribunale dei Minori,Procura Minorile/Tribunale minorile,,,none,,none,,,,,,
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Questura di Foggia,Questura,Foggia,,comune,Foggia,exact,071024,071,Foggia,FG,16,Puglia
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Comando Provinciale dei Carabinieri,Carabinieri/Polizia/altre forze dell'ordine,,,none,,none,,,,,,
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Guardia di Finanza,Carabinieri/Polizia/altre forze dell'ordine,,,nome,,none,,,,,,
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Provincia di Foggia,Province/Città metropolitane,Foggia,,comune,Foggia,exact,071024,071,Foggia,FG,16,Puglia
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Comune di Foggia,Comuni,Foggia,,comune,Foggia,exact,071024,071,Foggia,FG,16,Puglia
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Università degli Studi di Foggia,Università,Foggia,,comune,Foggia,exact,071024,071,Foggia,FG,16,Puglia
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Ordine dei Medici di Foggia,Ordine medici e odontoiatri e Ordine farmacisti,Foggia,,comune,Foggia,exact,071024,071,Foggia,FG,16,Puglia
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Azienda ASL del territorio,ASL (consultori familiari e altri servizi territoriali),,,none,,none,,,,,,
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Azienda Ospedaliera OO.RR. Foggia,"Ospedale (Pronto soccorso, ecc.)",Foggia,,comune,Foggia,exact,071024,071,Foggia,FG,16,Puglia
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,IRCCS Casa Sollievo della Sofferenza,"Ospedale (Pronto soccorso, ecc.)",San Giovanni Rotondo,,comune,San Giovanni Rotondo,exact,071046,071,Foggia,FG,16,Puglia
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Ufficio Scolastico Regionale per la Puglia- Uff. V Ambito Territoriale Foggia,Scuole/Ufficio scolastico provinciale e regionale,Foggia,,comune,Foggia,exact,071024,071,Foggia,FG,16,Puglia
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Ordine Forense,Ordine avvocati,,,none,,none,,,,,,
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Camera Minorile,Altro,,,none,,none,,,,,,
16_2406_rta_16_250410122122_4166---Protocollo_Viola.txt,Associazione di volontariato ViOLA Dauna,ORGANIZZAZIONI DI VOLONTARIATO,,FOGGIA,comune_runts,Foggia,exact,071024,071,Foggia,FG,16,Puglia
