file,nome,tipo,comune,comune_runts,comune_fonte,comune_matchato,match_comune,codice_comune,codice_provincia,provincia,sigla_provincia,codice_regione,regione
01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,Comune di Bra,Comuni,Bra,,comune,Bra,exact,004029,004,Cuneo,CN,01,Piemonte
01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,Comune di Alba,Comuni,Alba,,comune,Alba,exact,004003,004,Cuneo,CN,01,Piemonte
01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,Consorzio Socio Assistenziale Alba Langhe Roero,CAV/Centri Antiviolenza,Alba,,comune,Alba,exact,004003,004,Cuneo,CN,01,Piemonte
01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,ASL CN2,ASL (consultori familiari e altri servizi territoriali),Alba,,comune,Alba,exact,004003,004,Cuneo,CN,01,Piemonte
01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,Associazione MAI+SOLE,ORGANIZZAZIONI DI VOLONTARIATO,Savigliano,SAVIGLIANO,comune,Savigliano,exact,004215,004,Cuneo,CN,01,Piemonte
01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,Regione Piemonte,Regioni/Province Autonome,,,none,,none,,,,,,
01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,Direzione Coesione Sociale,Altro,,,none,,none,,,,,,
01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,CAV n. 10/A,CAV/Centri Antiviolenza,,,none,,none,,,,,,
01_2406_rta_01_240904110730_4166---protocollocontuttelefirme(1).txt,Consorzio Socio Assistenziale del Cuneese,CAV/Centri Antiviolenza,,,none,,none,,,,,,
01_2406_rta_01_240904120005_4166---protocollo.txt,Amministrazione Provinciale di Biella,Province/Città metropolitane,Biella,,comune,Biella,exact,096004,096,Biella,BI,01,Piemonte
01_2406_rta_01_240904120005_4166---protocollo.txt,Azienda Sanitaria Locale di Biella,ASL (consultori familiari e altri servizi territoriali),Biella,,comune,Biella,exact,096004,096,Biella,BI,01,Piemonte
01_2406_rta_01_240904120005_4166---protocollo.txt,Presidio Ospedaliero di Biella,"Ospedale (Pronto soccorso, ecc.)",Biella,,comune,Biella,exact,096004,096,Biella,BI,01,Piemonte
01_2406_rta_01_240904120005_4166---protocollo.txt,Consultorio Familiare di Biella,ASL (consultori familiari e altri servizi territoriali),Biella,,comune,Biella,exact,096004,096,Biella,BI,01,Piemonte
