file,nome,tipo,comune,comune_runts,comune_fonte,comune_matchato,match_comune,codice_comune,codice_provincia,provincia,sigla_provincia,codice_regione,regione
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Prefettura-UTG di Pordenone,Prefettura,Pordenone,,comune,Pordenone,exact,093033,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Tribunale di Pordenone,Procura Ordinaria/Tribunale/Corte d'appello,Pordenone,,comune,Pordenone,exact,093033,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Questura di Pordenone,Questura,Pordenone,,comune,Pordenone,exact,093033,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Comando provinciale dei Carabinieri di Pordenone,Carabinieri/Polizia/altre forze dell'ordine,Pordenone,,comune,Pordenone,exact,093033,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Comando provinciale della Guardia di Finanza di Pordenone,Carabinieri/Polizia/altre forze dell'ordine,Pordenone,,comune,Pordenone,exact,093033,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Provincia di Pordenone,Province/Città metropolitane,Pordenone,,comune,Pordenone,exact,093033,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Comune di Sacile,Comuni,Sacile,,comune,Sacile,exact,093037,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Comune di San Vito al Tagliamento,Comuni,San Vito al Tagliamento,,comune,San Vito al Tagliamento,exact,093041,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Comune di Azzano Decimo,Comuni,Azzano Decimo,,comune,Azzano Decimo,exact,093005,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Comune di Maniago,Comuni,Maniago,,comune,Maniago,exact,093025,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Comune di Pordenone,Comuni,Pordenone,,comune,Pordenone,exact,093033,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Ambito Distrettuale 6.1,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",,,none,,none,,,,,,
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Ambito Distrettuale 6.2,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",,,none,,none,,,,,,
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Ambito Distrettuale 6.3,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",,,none,,none,,,,,,
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Ambito Distrettuale 6.4,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",,,none,,none,,,,,,
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Ambito Urbano 6.5,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",,,none,,none,,,,,,
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Azienda per i Servizi Sanitari n.6 “Friuli Occidentale” - Pordenone,ASL (consultori familiari e altri servizi territoriali),Pordenone,,comune,Pordenone,exact,093033,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Azienda Ospedaliera “Santa Maria degli Angeli” - Pordenone,"Ospedale (Pronto soccorso, ecc.)",Pordenone,,comune,Pordenone,exact,093033,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Ufficio Scolastico Regionale per il Friuli Venezia Giulia,Scuole/Ufficio scolastico provinciale e regionale,,,none,,none,,,,,,
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Associazione Voce Donna Onlus - Pordenone,CAV/Centri Antiviolenza,Pordenone,PORDENONE,comune,Pordenone,exact,093033,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Caritas Diocesi Concordia- Pordenone,Ente terzo settore - ETS (iscritto al RUNTS),Pordenone,,comune,Pordenone,exact,093033,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,"Presidenza del Consiglio dei Ministri, Dipartimento per i Diritti e le Pari Opportunità",Organismi di parità,,,none,,none,,,,,,
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Regione Friuli Venezia Giulia,Regioni/Province Autonome,,,none,,none,,,,,,
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Centri antiviolenza della Regione,CAV/Centri Antiviolenza,,,none,,none,,,,,,
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Ufficio VI — Ambito per la Provincia di Pordenone,Scuole/Ufficio scolastico provinciale e regionale,Pordenone,,comune,Pordenone,exact,093033,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Caritas della Diocesi Concordia ~ Pordenone,Ente terzo settore - ETS (iscritto al RUNTS),Pordenone,,comune,Pordenone,exact,093033,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164102_4166---protocollopordenoneprefettura.txt,Associazione Voce Donna Onlus di Pordenone,CAV/Centri Antiviolenza,Pordenone,,comune,Pordenone,exact,093033,093,Pordenone,PN,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,Comune di Udine,Comuni,Udine,,comune,Udine,exact,030129,030,Udine,UD,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,Servizio Sociale dei Comuni dell’Ambito Territoriale Friuli Centrale,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",,,none,,none,,,,,,
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,Azienda Sanitaria Universitaria Friuli Centrale di Udine,ASL (consultori familiari e altri servizi territoriali),Udine,,comune,Udine,exact,030129,030,Udine,UD,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,Consultorio Familiare del Distretto Sanitario di Udine,ASL (consultori familiari e altri servizi territoriali),Udine,,comune,Udine,exact,030129,030,Udine,UD,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,Azienda per i Servizi Sanitari n. 4 “Medio Friuli”,ASL (consultori familiari e altri servizi territoriali),,,none,,none,,,,,,
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,"Dipartimento Politiche Sociali, Educative e Culturali del Comune di Udine",Altro,Udine,,comune,Udine,exact,030129,030,Udine,UD,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,Servizio Servizi Sociali del Comune di Udine,Servizi sociali comunali,Udine,,comune,Udine,exact,030129,030,Udine,UD,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,Centro Antiviolenza (CAV) del Servizio “Zero Tolerance”,CAV/Centri Antiviolenza,Udine,,comune,Udine,exact,030129,030,Udine,UD,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,Case Rifugio del Servizio “Zero Tolerance” del Comune di Udine,Case Rifugio,Udine,,comune,Udine,exact,030129,030,Udine,UD,06,Friuli-Venezia Giulia
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,Presidio Ospedaliero Universitario “Santa Maria della Misericordia”,"Ospedale (Pronto soccorso, ecc.)",,,none,,none,,,,,,
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,SOC Medicina d’Urgenza e Pronto Soccorso del Presidio Ospedaliero Universitario “Santa Maria della Misericordia”,"Ospedale (Pronto soccorso, ecc.)",,,none,,none,,,,,,
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,"Conferenza Permanente per i rapporti tra lo Stato, le Regioni e le Province Autonome di Trento e Bolzano",Altro,,,none,,none,,,,,,
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,Governo,Altro,,,none,,none,,,,,,
06_2406_rta_06_240916164122_4166---prot_n_0119980_2024_Accordo(firmato).txt,Regioni,Regioni/Province Autonome,,,none,,none,,,,,,
