file,nome,tipo,comune,comune_runts,comune_fonte,comune_matchato,match_comune,codice_comune,codice_provincia,provincia,sigla_provincia,codice_regione,regione
03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,Comune di Pavia,Comuni,Pavia,,comune,Pavia,exact,018110,018,Pavia,PV,03,Lombardia
03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,Prefettura — Ufficio Territoriale del Governo di Pavia,Prefettura,Pavia,,comune,Pavia,exact,018110,018,Pavia,PV,03,Lombardia
03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,Comune di Broni,Comuni,Broni,,comune,Broni,exact,018024,018,Pavia,PV,03,Lombardia
03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,Comune di Stradella,Comuni,Stradella,,comune,Stradella,exact,018153,018,Pavia,PV,03,Lombardia
03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,Comune di Vigevano,Comuni,Vigevano,,comune,Vigevano,exact,018177,018,Pavia,PV,03,Lombardia
03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,Comune di Voghera,Comuni,Voghera,,comune,Voghera,exact,018182,018,Pavia,PV,03,Lombardia
03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,Piano di Zona - Ambito Territoriale dell’Alto e Basso Pavese,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",,,none,,none,,,,,,
03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,Piano di Zona - Ambito Distrettuale di Broni e Casteggio,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",,,none,,none,,,,,,
03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,Consorzio Sociale Pavese - Piano di Zona di Pavia,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",,,nome,Pavia,exact,018110,018,Pavia,PV,03,Lombardia
03_2406_rta_03_240918151606_4166---A_RetePavia_Protocollo2021_e_Integrazioni2023_firmato_compressed.txt,Piano di Zona - Ambito Distrettuale della Lomellina,"Ambiti della programmazione sociale e socio-sanitaria (Ambiti Sociali, Piani di Zona, Distretti socio-sanitari, Società della Salute)",,,nome,,none,,,,,,
